vec1,vec2,vec3,vec4,vec5,length,sentiment,label
-0.06960669904947281,0.08154194056987762,0.39635711908340454,-0.18693013489246368,-0.16620242595672607,23.0,0.39967693720319863,AI
-0.0010858741588890553,0.15084487199783325,0.24046124517917633,-0.34135302901268005,-0.13414624333381653,8.0,0.8334735746892569,AI
-0.011066208593547344,0.1006799265742302,0.110287144780159,-0.11596711724996567,-0.06428960710763931,25.0,0.7736395979900563,AI
0.01909887045621872,0.21432042121887207,-0.009874074719846249,-0.07969816774129868,-0.018893521279096603,37.0,0.7988828132684305,AI
0.05174216255545616,0.060182828456163406,0.10050977021455765,-0.12384378910064697,0.05402405932545662,34.0,0.1720212730998879,AI
-0.04572651535272598,0.07419192790985107,0.2367512583732605,-0.045701172202825546,0.04984341934323311,6.0,0.46045546138166993,AI
0.02911185659468174,0.11346398293972015,0.0389813557267189,-0.12619571387767792,0.03519459068775177,18.0,0.0014229380920913748,AI
-0.09371571987867355,0.029316376894712448,0.1658187359571457,-0.13729128241539001,0.03711681067943573,30.0,0.9759515537390855,AI
-0.09446799010038376,0.10647616535425186,0.22354856133460999,-0.18381597101688385,-0.040543366223573685,25.0,0.2665174217107501,AI
-0.006804634351283312,0.13242574036121368,0.213082954287529,-0.008910487405955791,-0.10372089594602585,6.0,0.33708956100999354,AI
-0.14553813636302948,0.11524346470832825,0.11803141236305237,-0.20558224618434906,-0.11988361179828644,12.0,0.7238282168675612,AI
-0.18724338710308075,0.04494720697402954,0.30479082465171814,-0.283172607421875,-0.08808114379644394,34.0,0.05722323780637939,AI
-0.11287187784910202,0.0012467316119000316,0.008358865976333618,0.10730497539043427,0.058613549917936325,26.0,0.9249333562035225,AI
-0.18459095060825348,-0.01826571300625801,-0.027106180787086487,-0.012281274423003197,0.02904796227812767,46.0,0.9989749653277399,AI
-0.09668967872858047,0.0625089481472969,0.09314083307981491,-0.1161501333117485,-0.040959276258945465,15.0,0.4791047131887952,AI
-0.10982923954725266,0.07284829765558243,0.24264229834079742,-0.15065553784370422,-0.14263831079006195,5.0,0.6828985198312814,AI
-0.10881464928388596,0.11871021240949631,0.08009082823991776,-0.09543588012456894,0.03202878683805466,23.0,0.9535861072823054,AI
-0.15926221013069153,-0.11419355869293213,-0.005220687948167324,0.11249755322933197,0.06599687039852142,24.0,0.885576237386386,AI
-0.08611378818750381,0.027286779135465622,0.055571869015693665,-0.005149396136403084,0.08291430026292801,22.0,0.39944594098452557,AI
-0.13580995798110962,0.050748661160469055,0.1897144466638565,-0.15189430117607117,0.08563923090696335,5.0,0.24511110602106811,AI
-0.05673408880829811,0.05636531114578247,0.25031110644340515,-0.13402694463729858,-0.11653308570384979,5.0,0.6828985198312814,AI
0.0768098384141922,0.09490898996591568,0.22808638215065002,-0.2682604193687439,-0.04176199808716774,37.0,0.9905723751858521,AI
-0.059559013694524765,0.05649232491850853,0.19600306451320648,-0.2240050584077835,-0.026623722165822983,15.0,0.04165642816780535,AI
-0.01014560554176569,0.10900388658046722,0.23190000653266907,-0.10155771672725677,0.05509239435195923,17.0,0.00977879788163627,AI
0.10575036704540253,-0.031575821340084076,-0.14580698311328888,0.10338601469993591,0.14587511122226715,15.0,0.09169700955474858,AI
0.00863222498446703,0.09798572957515717,0.19475935399532318,-0.12187618762254715,0.08782020211219788,8.0,0.9405875353230437,AI
-0.208726704120636,0.059725794941186905,0.18401679396629333,0.05330397188663483,-0.10771004855632782,36.0,0.9220541668641474,AI
-0.16227562725543976,0.020174739882349968,0.008404886350035667,-0.021686021238565445,0.07574021071195602,17.0,0.997463661064537,AI
-0.07656824588775635,0.04583363980054855,-0.0005244011408649385,-0.13153621554374695,-0.16722559928894043,30.0,0.7949119578696378,AI
-0.04904191568493843,0.005659366957843304,0.1539677232503891,-0.10725574940443039,-0.055440470576286316,28.0,0.09865771656837075,AI
-0.23022206127643585,0.0606558695435524,0.01187788974493742,-0.07593857496976852,-0.062002990394830704,48.0,0.98999385083128,AI
-0.0191692765802145,0.0007050937856547534,0.22801806032657623,-0.15118396282196045,-0.03927895426750183,10.0,0.3902636556679473,AI
-0.19923651218414307,0.10025254637002945,-0.08206140995025635,-0.18060682713985443,0.1049758791923523,37.0,0.10255511167096287,AI
-0.1364053189754486,0.1153036579489708,0.3610785901546478,-0.18902717530727386,-0.047327760607004166,13.0,0.5184818867551512,AI
0.06132695823907852,0.04364483803510666,0.14082194864749908,-0.0032740856986492872,-0.024392452090978622,8.0,0.3088602835555957,AI
-0.17257478833198547,0.07389762252569199,-0.18760253489017487,-0.1401219666004181,0.10673221200704575,26.0,0.6018769357434425,AI
0.02333018183708191,-0.04460257291793823,0.08054517954587936,-0.09338385611772537,0.03444024175405502,19.0,0.5574885405903761,AI
-0.05921770632266998,0.03967631980776787,0.061436977237463,-0.14621055126190186,0.11781179904937744,20.0,0.9779762571839272,AI
-0.0967729389667511,-0.004814282525330782,0.23711992800235748,-0.06777873635292053,-0.10565045475959778,7.0,0.6347480266209078,AI
-0.04261034354567528,0.007147533819079399,0.11962675303220749,-0.10956652462482452,0.0444420725107193,5.0,0.9045686218004112,AI
-0.1855386644601822,0.023705793544650078,0.14472778141498566,-0.1487632542848587,-0.11229170113801956,27.0,0.5353106062790458,AI
-0.13403654098510742,-0.03808245807886124,0.09258256107568741,0.07049880176782608,-0.00674196844920516,33.0,0.2263476037452834,AI
0.13309846818447113,0.1116793304681778,-0.18433834612369537,-0.021376661956310272,0.03530082479119301,34.0,0.9666553334206858,AI
-0.26201674342155457,0.06085611879825592,0.12107355892658234,-0.11479286104440689,-0.08075816929340363,36.0,0.9909887378182629,AI
-0.1483573317527771,0.13400481641292572,0.1438126266002655,-0.11394277215003967,-0.21637383103370667,18.0,0.7929211672307491,AI
-0.1042746976017952,-0.10656106472015381,0.11340876668691635,-0.027758238837122917,0.029849857091903687,14.0,0.9646458246374411,AI
0.022758547216653824,0.06963250041007996,0.2011362761259079,-0.031221022829413414,-0.0700296089053154,14.0,0.847971555602283,AI
-0.07561008632183075,0.0494990199804306,-0.03438357263803482,-0.05334579944610596,0.02669357694685459,36.0,0.9776399187159963,AI
-0.05388917028903961,0.026913808658719063,0.18861091136932373,-0.1579943299293518,0.014116916805505753,8.0,0.8865056096566349,AI
-0.018586447462439537,-0.04353918880224228,0.1267295926809311,-0.08675447851419449,0.022254303097724915,7.0,0.8534053722107929,AI
-0.08946207910776138,-0.07748232781887054,0.3741370439529419,-0.16301780939102173,-0.06098911911249161,22.0,0.6010463150440759,AI
0.008023657836019993,0.029030701145529747,0.1514773666858673,-0.1649187058210373,-0.016473419964313507,37.0,0.7995977474582898,AI
-0.07462950050830841,0.03127394616603851,0.2047896534204483,-0.21713858842849731,-0.09156090021133423,11.0,0.9235071115571954,AI
0.023218151181936264,-0.01690715365111828,0.09021186828613281,-0.11004411429166794,0.00656302273273468,16.0,0.5626521939360314,AI
0.07262243330478668,0.027932850643992424,0.049303147941827774,-0.04492814093828201,0.02062879502773285,7.0,0.31507757471846143,AI
-0.05453132092952728,0.08898106217384338,0.23581331968307495,-0.14525122940540314,-0.07896561175584793,45.0,0.0013659781106167834,AI
0.025371471419930458,0.227937251329422,0.2787511348724365,-0.15683498978614807,-0.19734203815460205,32.0,0.8827605889592358,AI
0.051869701594114304,0.12608811259269714,0.1433669477701187,-0.14921557903289795,-0.0608699806034565,6.0,0.46045546138166993,AI
-0.04907109588384628,0.014092463999986649,0.09276779741048813,-0.1248302161693573,-0.13443292677402496,17.0,0.7875692647116551,AI
-0.13053974509239197,0.0841033011674881,0.03556571155786514,-0.12699611485004425,-0.13251064717769623,14.0,0.7548627404747282,AI
0.002145803766325116,0.039346497505903244,0.10449544340372086,-0.11039403825998306,-0.04917449876666069,8.0,0.5885138943719284,AI
-0.020714158192276955,0.17442955076694489,0.33304011821746826,-0.19657768309116364,-0.1207786574959755,22.0,0.9892307166914487,AI
-0.1372932493686676,0.07495597004890442,0.08949079364538193,-0.007544536143541336,-0.13948504626750946,29.0,0.9999270740338552,AI
-0.028152693063020706,0.14984296262264252,0.18357647955417633,-0.254136860370636,-0.07523414492607117,28.0,0.4263090852214102,AI
0.01414733286947012,-0.0478210486471653,0.03994584083557129,-0.10790400207042694,0.06126692518591881,22.0,0.006945678797664501,AI
0.05774698033928871,-0.010391035117208958,-0.04987317696213722,-0.03754023462533951,-0.058782659471035004,27.0,0.738127034242527,AI
-0.0022619825322180986,0.10319174826145172,0.23222731053829193,-0.052584290504455566,0.021752798929810524,6.0,0.46045546138166993,AI
-0.33093565702438354,0.13767153024673462,0.217330664396286,-0.2641884982585907,-0.1065274253487587,56.0,0.9782083843055266,AI
-0.03509094566106796,0.07035575062036514,0.218446284532547,-0.1720016747713089,0.04095633700489998,18.0,0.7136719022962912,AI
-0.20482169091701508,-0.0227888822555542,-0.0022658926900476217,-0.12650541961193085,-0.18154650926589966,50.0,0.9449610027914704,AI
-0.13753780722618103,0.11176884919404984,0.16373783349990845,-0.0847049430012703,0.023257415741682053,51.0,0.9997720960297418,AI
0.08933237195014954,-0.04667001962661743,0.19835259020328522,-0.13450701534748077,-0.115610770881176,7.0,0.29286408280086773,AI
-0.08368101716041565,0.0432581789791584,0.23770533502101898,-0.0916980430483818,-0.13548406958580017,15.0,0.5766370490223945,AI
-0.011652948334813118,-0.00871305726468563,-0.010342573747038841,-0.1930055171251297,-0.10070357471704483,33.0,0.983723012831571,AI
-0.13827936351299286,0.185821533203125,0.21159349381923676,-0.2357463836669922,-0.07317286729812622,30.0,0.23513422219911628,AI
-0.06448149681091309,-0.0440429225564003,-0.10642486065626144,0.021209951490163803,-0.12247645109891891,24.0,0.7668444463818344,AI
-0.23091267049312592,0.07949332892894745,0.346955269575119,-0.1547360122203827,-0.049777012318372726,31.0,0.9999475900720821,AI
-0.10339398682117462,0.09876453876495361,0.09197818487882614,-0.08597962558269501,0.007602302823215723,9.0,0.201924817548658,AI
-0.1104615330696106,0.01888839155435562,0.16421453654766083,-0.16317227482795715,0.037797197699546814,9.0,0.9453148480831844,AI
-0.10572973638772964,0.06583567708730698,0.08018358796834946,-0.18891438841819763,-0.035820890218019485,30.0,0.1640306602565429,AI
-0.09102083742618561,0.08322082459926605,0.16989631950855255,-0.2010788470506668,0.013956062495708466,10.0,0.34766351104131876,AI
-0.08617111295461655,-0.025981510058045387,0.09862372279167175,0.12011098861694336,-0.049507565796375275,27.0,0.9962201545756699,AI
-0.0819670632481575,0.09507744759321213,0.09663630276918411,-0.17326496541500092,-0.05744519457221031,17.0,0.6304965597074271,AI
0.0025196438655257225,-0.09256970882415771,0.1989472508430481,-0.12524844706058502,-0.13883920013904572,12.0,0.7137791085883666,AI
-0.07959048449993134,0.01892732083797455,0.08235149830579758,-0.15612921118736267,-0.05568816140294075,44.0,0.9067258051189108,AI
-0.0980587750673294,0.06333493441343307,0.13054698705673218,-0.19902625679969788,-0.007712630555033684,6.0,0.6489554567420827,AI
0.02146769128739834,0.019887905567884445,0.1967201977968216,-0.1817070096731186,-0.015596345067024231,17.0,0.011778798446879124,AI
-0.08580081909894943,-0.00010926353570539504,-0.052443426102399826,-0.09379631280899048,-0.11103462427854538,12.0,0.9441005883963758,AI
0.045603640377521515,-0.07626434415578842,0.07771759480237961,-0.06748046725988388,-0.15999996662139893,19.0,0.3545033298308623,AI
-0.03421355038881302,-0.05384034290909767,0.19178202748298645,-0.05412547290325165,0.00912863202393055,23.0,0.8470704197053456,AI
-0.09106611460447311,-0.02065272070467472,-0.024169817566871643,-0.053971972316503525,0.09928954392671585,35.0,0.006282496470858545,AI
-0.09352836012840271,0.002437644638121128,0.23784732818603516,-0.1296207755804062,-0.10766148567199707,34.0,0.9990453404213235,AI
-0.09718088805675507,-0.08383568376302719,0.17108170688152313,-0.13171100616455078,-0.05268944799900055,31.0,0.5101147804645074,AI
-0.07700462639331818,0.0834793671965599,0.12093516439199448,-0.22754786908626556,-0.01302003301680088,16.0,0.04457706685085472,AI
-0.1682891845703125,0.03794904798269272,-0.07960247248411179,0.14891865849494934,0.1144719272851944,53.0,0.00755324025033155,AI
0.04251332953572273,0.007653017528355122,0.14385023713111877,-0.15427543222904205,0.02546043135225773,24.0,0.0555842066688641,AI
-0.047266386449337006,0.06646516919136047,-0.00863669067621231,-0.13593390583992004,-0.08444420248270035,5.0,0.3792358065594468,AI
-0.018024133518338203,0.20751570165157318,0.031415749341249466,-0.019695989787578583,-0.12103378772735596,22.0,0.6235469942431561,AI
-0.16262207925319672,-0.017010299488902092,0.00603195047006011,-0.09669556468725204,-0.0009255672921426594,14.0,0.9881987453094845,AI
0.07964645326137543,-0.02807639352977276,-0.056728605180978775,0.12735770642757416,0.1691836714744568,14.0,0.8614539486327676,AI
-0.01483321562409401,-0.02849104069173336,-0.0007477184990420938,-0.12693919241428375,0.03320241719484329,8.0,0.8437680784723763,AI
0.038984265178442,-0.05874830111861229,0.06017448380589485,-0.17293037474155426,-0.059312157332897186,16.0,0.034887239578233475,AI
-0.0801922008395195,0.10623863339424133,0.15911050140857697,-0.14570561051368713,-0.0017325800145044923,5.0,0.6999083254885392,AI
-0.13054081797599792,0.0591428168118,0.012036229483783245,-0.07782284170389175,-0.08706209808588028,15.0,0.5766378880141173,AI
0.005404270254075527,0.016692576929926872,0.11081531643867493,-0.07324657589197159,-0.015380964614450932,8.0,0.8406827678461708,AI
-0.13418345153331757,0.08601212501525879,0.2781619131565094,-0.0842135101556778,0.016296785324811935,33.0,0.9819206225017063,AI
-0.0030766143463552,0.011900067329406738,0.050133347511291504,-0.12322617322206497,-0.020948003977537155,11.0,0.5427213176039835,AI
-0.010492030531167984,0.16036935150623322,0.19545593857765198,-0.17611832916736603,-0.059860069304704666,13.0,0.9919035920448498,AI
-0.0856289491057396,0.18969112634658813,0.1774219125509262,-0.1262105256319046,0.0188182070851326,19.0,0.9991040809098136,AI
-0.12603381276130676,0.07928567379713058,0.14109979569911957,-0.060455020517110825,-0.037640977650880814,19.0,0.6802927852286046,AI
-0.06823980063199997,-0.0656733438372612,0.07536225765943527,-0.08690288662910461,0.017695339396595955,44.0,0.5907146575448331,AI
0.07639087736606598,0.15160730481147766,0.24100926518440247,-0.33212903141975403,-0.0453338697552681,25.0,0.8021512496116652,AI
-0.011995192617177963,0.0905008465051651,0.28014540672302246,-0.14659449458122253,-0.03491958975791931,8.0,0.5050390395957158,AI
0.016392454504966736,0.12465343624353409,0.037716932594776154,-0.17026525735855103,-0.05693195387721062,10.0,0.5469731585505474,AI
-0.07238160818815231,-0.003579942975193262,0.15840601921081543,-0.1784065067768097,-0.045367687940597534,20.0,0.5969772268992828,AI
-0.2097606658935547,0.03908180072903633,-0.11449389904737473,0.02576197125017643,-0.00960915070027113,37.0,0.7424323739204032,AI
0.09612055122852325,0.04677053913474083,0.1645284742116928,-0.16549354791641235,-0.03980546072125435,6.0,0.6279791203898261,AI
-0.0930733010172844,0.15061123669147491,0.21777112782001495,-0.03886010870337486,0.055504459887742996,58.0,0.9969450275666311,AI
0.004386319313198328,0.20148862898349762,0.2668420374393463,-0.1617782860994339,-0.1517408788204193,24.0,0.09192079123135377,AI
